,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,dc_nome,Latitude,Longitude
0,0.0,0.0,0.0,0.0,0.019871376,0.0,0.00675367,0.0,0.0,0.0,0.019892856,0.09705249,0.0,0.0,0.018494662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BARRETOS,-20.55916666,-48.54499999
